SMILES,chembl_cyp3a4_pchembl
COCCCO[C@H]1CN(c2ccc(O[C@@H]3CCN(c4cc(OC)ncc4Cl)C[C@H]3C)cc2)[C@@H](CC(=O)O)[C@@H]1C,4.4
COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NC(=O)CCc2ccccc2)C(C)C)ccc1OC,5.51
COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NC(=O)OCC2CCCCC2)C(C)C)ccc1OC,5.484999999999999
COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NC(=O)OCc2ccccc2)C(C)C)ccc1OC,5.01
COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NCc2ccc3ccccc3c2)C(C)C)ccc1OC,5.725
COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NS(=O)(=O)CC2CCOCC2)C(C)C)ccc1OC,5.0
COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NS(=O)(=O)Cc2ccccc2)C(C)C)ccc1OC,5.36
COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2OC(=O)NCc2ccccc2)C(C)C)ccc1OC,5.4
COCCCc1cc(C)c(C)c(CN(C(=O)[C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)c1,5.46
COCCCc1cc(CCC(=O)N2CCOCC2)c(Cl)c(CN(C(=O)[C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)c1,5.55
COCCCc1cc(CCCCNS(C)(=O)=O)c(Cl)c(CN(C(=O)[C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)c1,5.66
COCCCc1cc(CCCN2CCOCC2)c(Cl)c(CN(C(=O)[C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)c1,5.58
COCCCc1cc(CCCN2CCS(=O)(=O)CC2)c(Cl)c(CN(C(=O)[C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)c1,5.62
COCCCc1cc(CCCNS(C)(=O)=O)c(Cl)c(CN(C(=O)[C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)c1,5.7
COCCCc1cc(CN(C(=O)C2CNCCC2(O)c2ccc(F)c(F)c2)C2CC2)cc(OCCOC)c1,6.05
COCCCc1cc(CN(C(=O)[C@@H](CN)Cc2ccc(CCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCOC)c1,5.89
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)c(Cl)cn1,5.23
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCC(C)(C)O)c1,5.25
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCC2(CC#N)CC2)c1,5.279999999999999
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCCNS(C)(=O)=O)c1,5.18
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCN(C)C)c1,5.244999999999999
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCOC)c1,5.145
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccn(C)c(=O)c2)C2CC2)cc(Br)c1C,4.8
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@]23OC(=O)Cc2ccccc23)C2CC2)cc(OCCOC)c1,5.25
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@]23OC(=O)c2ccccc23)C2CC2)cc(OCCOC)c1,5.14
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@]23OC=Cc2ccccc23)C2CC2)cc(OCCOC)c1,5.96
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@]23OCCc2ccccc23)C2CC2)cc(OCCOC)c1,5.19
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)c2ccccc2c1,5.8
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@]23OCc2cc(F)c(F)cc23)C2CC2)cc(OCCOC)c1,4.89
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@@]23OCc2ccccc23)C2CC2)cc(OCCOC)c1,5.22
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@]2(O)c2ccc(F)c(F)c2)C2CC2)cc(OCCOC)c1,6.05
COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@]2(O)c2ccccc2)C2CC2)cc(OCCOC)c1,5.58
COCCCc1ccc(Cl)c(CN(C(=O)[C@@H](CN)Cc2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)c1,5.5
COCCCc1ccc(Cl)c(CN(C(=O)[C@H](CN)Cc2ccc(CCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)c1,6.89
COCCCc1ccc(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)c1,5.205
COCCCc1cccc2cccc(CN(C(=O)[C@H]3CNCC[C@@]34OCc3cc(F)c(F)cc34)C3CC3)c12,4.82
COCCCn1c(N)c(C(=O)Nc2sc3c(c2C(=O)OC)CCCC3)c2nc3ccccc3nc21,4.8
COCCCn1c(SCc2nnc(-c3ccccc3)o2)nc2sc3c(c2c1=O)CCC3,4.95
COCCN(C)c1cccc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)n1,5.6
COCCN(C)c1nc(N)c(CN)c(-c2ccc(Cl)cc2Cl)n1,4.52
COCCN(CC(=O)N(C)C(CN1CCCC1)c1ccc(-c2ccc(C(N)=O)cc2)cc1)c1ccc(Cl)c(Cl)c1,5.58
COCCN(CC(=O)N1CCCC(c2ccccc2)C1CN1CCCC1)c1ccc(Cl)c(Cl)c1,5.92
COCCN(CC(=O)N1CCCC(c2ccccc2)C1CN1CCOCC1)c1ccc(Cl)c(Cl)c1,6.32
COCCN(CCOC)C1CCN(c2cc(C)c3nc(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1,9.0
COCCN(CCOC)S(=O)(=O)c1ccc(C(=O)Nc2nc(C)c(C(C)=O)s2)cc1,5.5
COCCN(CCOC)c1nc(C)nc2c1nc(-c1ccccc1)n2CC1CCN(C)CC1,4.8
COCCN(CCOC)c1nc(C)nc2c1nc(-c1ccccc1)n2CCCN(C)C,5.1
COCCN(CCOC)c1nc(C)nc2c1nc(-c1ccccc1)n2CCCN1CCCCC1C,4.9
COCCN(CCOC)c1nc(C)nc2c1nc(-c1ccccc1)n2CCN(C)C,4.8
COCCN(CCOC)c1nc(C)nc2c1nc(-c1ccccc1)n2CCN1CCCC1,4.7
COCCN(CCOC)c1nc(C)nc2c1nc(-c1ccccc1)n2CCN1CCOCC1,6.0
COCCN1CCC(c2cc(C)c3nc(-c4c(NCCn5cc(Cl)cn5)cc[nH]c4=O)[nH]c3c2)CC1,4.71
COCCN1CCC(c2cc(C)c3nc(-c4c(NC[C@@H](O)c5ccc(OC)c(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1,5.11
COCCN1CCC(c2cc(C)c3nc(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1,4.96
COCCN1CCN(C(=O)c2nc3cc(C(F)(F)F)c(C)c([N+](=O)[O-])c3s2)CC1,4.02
COCCN1CCN(C(=O)c2nc3cc(C(F)(F)F)cc([N+](=O)[O-])c3s2)CC1,4.71
COCCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(C#Cc4cnc5cccnn45)c3)cc2C2CC2)CC1,4.87
COCCN1CCN(c2cc(C)c3nc(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1,5.54
COCCN1CCN(c2ccc(OCc3ccccc3)c(C(=O)Nc3ccnnc3)c2)CC1,5.0
COCCN1CSC(=S)N(Cc2ccco2)C1,4.8
COCCN1Cc2c(nc(C)c(CN)c2-c2ccc(Cl)cc2Cl)C1=O,4.66
COCCN1Cc2nc(C)c(CN)c(-c3ccc(Cl)cc3Cl)c2C1=O,4.64
COCCN=C(S)N1C2CCC1CC(NC(=O)NC13CC4CC(CC(C4)C1)C3)C2,5.5
COCCNC(=O)/C(C#N)=C/c1ccc(-c2ccc(OC)cc2[N+](=O)[O-])o1,5.5
COCCNC(=O)C(c1ccc(C)o1)N(CC1CCCO1)C(=O)Cn1nnc2ccccc21,4.8
COCCNC(=O)C1(C)C=CC2(CCCCC2)N1C(=O)c1ccccc1,4.8
COCCNC(=O)C1(CC(C)C)C=CCN1C(=O)OC,7.0
COCCNC(=O)C1(CC(C)C)C=CCN1C(=O)c1ccccc1,4.7
COCCNC(=O)CCCCCn1c(=S)[nH]c2ccccc2c1=O,5.05
COCCNC(=O)COc1ccc(OCCNC[C@@H](O)COc2ccccc2)cc1,4.5
COCCNC(=O)CSc1nc2cc(OC)c(OC)cc2c(=O)n1Cc1ccco1,5.45
COCCNC(=O)CSc1nc2ccc(N3CCOCC3)cc2c(=O)n1Cc1ccc(OC)cc1,5.3
COCCNC(=O)O[C@]1(CCN(C)CCC(C)(C)c2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,5.1
COCCNC(=O)O[C@]1(CCN(C)CCCc2nc3c(OC)ccc(OC)c3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,4.89
COCCNC(=O)[C@@]1(C)C=C[C@@H](Cc2ccccc2)N1C(=O)c1ccccc1,5.1
COCCNC(=O)[C@@]1(Cc2ccccc2)C=C[C@@H](C)N1C(C)=O,4.7
COCCNC(=O)[C@H](C)/C=C(\c1cccnc1)C(NC(=O)OCc1ccccc1)c1ccc(C(=O)OC)cc1,5.3
COCCNC(=O)[C@H](C)/C=C/C(NC(=O)OCc1ccccc1)c1ccc(C(=O)OC)cc1,5.1
COCCNC(=O)[C@H](C)[C@@H]1C[C@@]1(C)[C@@H](NC(=O)OCc1ccccc1)c1ccccc1,5.1
COCCNC(=O)[C@H](C)[C@H]1C[C@]1(C)[C@H](NC(=O)OCc1ccccc1)c1ccccc1,5.5
COCCNC(=O)[C@H]1C[C@@H]1[C@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,5.1
COCCNC(=O)c1cc2c3ccccc3n(C)c2s1,4.55
COCCNC(=O)c1onc(CSc2ccc(Cl)cc2)c1C(=O)O,4.8
COCCNC(=O)c1onc(CSc2ccccc2F)c1C(=O)O,4.45
COCCNS(=O)(=O)c1cccc(CC(=O)Nc2nc(-c3c[nH]c4ncccc34)cs2)c1,5.47
COCCNc1cc(-c2ccccc2C(F)(F)F)ncn1,4.9
COCCNc1ccnc(-c2c(C)noc2C)n1,4.5
COCCNc1ccnc(-c2cccc(NS(C)(=O)=O)c2)n1,4.6
COCCNc1nc(-c2c(C)noc2C)nc2ccccc12,4.8
COCCNc1nc(-c2ccc(C(=O)N(C)C)cc2)nc2ccccc12,4.8
COCCNc1nc(-c2ccc(N(C)C)cc2)nc2ccccc12,4.9
COCCNc1nc(-c2cccc(NS(C)(=O)=O)c2)nc2ccccc12,4.9
COCCNc1nc(-c2cccc(OC)c2)nc2ccccc12,5.3
COCCNc1nc(-c2ccccc2C(F)(F)F)nc2ccccc12,4.9
COCCNc1nc(-c2ccccc2C)nc2ccccc12,4.9
COCCNc1nc(-c2ccccc2CN(C)C)nc2ccccc12,4.8
COCCNc1nc(-c2ccccc2Cl)nc2ccccc12,4.9
COCCNc1nc(-c2ccccc2OC)nc2ccccc12,4.7
COCCNc1nc(-c2ccoc2)nc2ccccc12,4.9
COCCNc1nc(C)nc2c1nc(-c1ccccc1)n2C1CCN(Cc2ccccc2)C1,4.9
COCCNc1nc(C)nc2c1nc(-c1ccccc1)n2CCCN1CCCCC1C,5.4
COCCNc1nc(C)nc2c1nc(-c1ccccc1)n2CCN1CCCC1,4.6
COCCNc1nc(C)nc2c1nc(-c1ccccc1)n2CCN1CCCCC1,5.0
COCCNc1nc(SCc2ccccc2)nc2sc3c(c12)CCC3,4.9
COCCNc1nc2cnc3cc(-c4c(C)noc4C)c(OC)cc3c2n1Cc1ccccn1,4.8
COCCNc1nc2cnc3cc(-c4c(C)noc4C)c(OC)cc3c2n1[C@H](C)c1ccccn1,5.1
COCCNc1ncnc2[nH]cc(C(=O)c3c(F)ccc(NS(=O)(=O)c4ccc(C(F)(F)F)cc4)c3F)c12,5.12
COCCNc1ncnc2ccc(-c3c(C)noc3C)cc12,4.5
COCCNc1ncnc2ccc(-c3ccc(C(=O)N(C)C)cc3)cc12,4.8
COCCNc1ncnc2ccc(-c3ccc(N(C)C)cc3)cc12,5.1
COCCNc1ncnc2ccc(-c3cccc(NS(C)(=O)=O)c3)cc12,4.8
COCCNc1ncnc2ccc(-c3cccc(OC)c3)cc12,4.9
COCCNc1ncnc2ccc(-c3ccccc3C(F)(F)F)cc12,4.8
COCCNc1ncnc2ccc(-c3ccccc3C)cc12,4.7
COCCNc1ncnc2ccc(-c3ccccc3CN(C)C)cc12,4.5
COCCNc1ncnc2ccc(-c3ccccc3OC)cc12,4.8
COCCNc1ncnc2ccc(-c3cccnc3)cc12,5.0
COCCNc1ncncc1-c1c(C)noc1C,5.3
COCCNc1ncncc1-c1ccccc1OC,6.5
COCCOC(=O)C1=C(C)NC(=O)N(C(C)=O)C1c1ccc(Cl)cc1,4.75
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,5.75
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc([N+](=O)[O-])c1,5.7
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@H]1c1cccc([N+](=O)[O-])c1,5.6
COCCOC(=O)N1CCN(C2CCN(c3cc(C)c4nc(-c5c(NC[C@@H](O)c6cccc(Cl)c6)cc[nH]c5=O)[nH]c4c3)CC2)CC1,8.62
COCCOC1CCN(c2cc(C)c3nc(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1,9.05
COCCOCC(=O)N1CCN(C2CCN(c3cc(C)c4nc(-c5c(NC[C@@H](O)c6cccc(Cl)c6)cc[nH]c5=O)[nH]c4c3)CC2)CC1,8.52
COCCOCCOCCOc1cc(Nc2nccc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)cc(NS(C)(=O)=O)c4OC)c4ccccc34)n2)cc(OC)c1,5.57
COCCOc1ccccc1N1CCN(C(=O)C2(Oc3ccc(C(F)(F)F)cc3)CCCN(C(=O)c3cnccc3C(F)(F)F)C2)CC1.Cl,5.914999999999999
COCCOc1ccccc1N1CCN(C(=O)[C@]2(Oc3ccc(C(F)(F)F)cc3)CCCN(C(=O)c3cnccc3C(F)(F)F)C2)CC1.Cl,5.914999999999999
COCCOc1ccccc1N1CCN(C(=O)[C@]2(Oc3ccc(C(F)(F)F)cc3)CCCN(C(=O)c3cnccc3C(F)(F)F)[C@@H]2CC(O)CO)CC1.Cl,5.12
COCCOc1ccccc1N1CCN(C(=O)[C@]2(Oc3ccc(C(F)(F)F)cc3)CCCN(C(=O)c3cnccc3C(F)(F)F)[C@@H]2CCO)CC1.Cl,5.465
COCCOc1cnc2ccc([C@H](C)n3nnc4ccn(-c5cc(C)ns5)c(=O)c43)cc2c1,5.25
COCCOc1cncc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)c1,4.85
COCCS(=O)(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,6.73
COCC[C@@H](C(=O)Nc1ccc(C(N)=O)c(F)c1)n1cc(OC)c(-c2cc(Cl)ccc2C#N)cc1=O,5.3
COCC[C@@H](C(=O)Nc1ccc(C(N)=O)nc1)n1cc(OC)c(-c2cc(Cl)ccc2C#N)cc1=O,4.82
COCC[C@@H](C(=O)Nc1ccc2nccnc2c1)n1cc(OC)c(-c2cc(Cl)ccc2C#N)cc1=O,5.24
COCC[C@@H](C(=O)Nc1ccc2nn(C)cc2c1)n1cc(OC)c(-c2cc(Cl)ccc2C#N)cc1=O,5.295
COCCc1ccc(Cl)c(CN(C(=O)[C@H]2CNCC[C@@H]2c2ccc(OCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)c1,5.5
COCCn1c(=O)[nH]c2cc(C(=O)N3CCN(c4ccccc4OC)CC3)ccc2c1=O,4.85
COCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(N3CCNCC3)nc21,4.7
COCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(Nc3cccc(OC)c3)nc21,5.1
COCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(OC)nc21,4.8
COCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(OCc3ccccc3)nc21,4.9
COCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(Oc3ccc(OC)cc3)nc21,5.5
COCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(Oc3cccc(Cl)c3)nc21,5.0
COCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cnc(Oc3ccccc3)nc21,4.7
COCCn1c(=O)c(-c2cc(F)cc(F)c2)nc2cncnc21,4.8
COCCn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(N3CCNCC3)nc21,4.8
COCCn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(OC)nc21,5.1
COCCn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(OCc3ccccc3)nc21,4.6
COCCn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(Oc3ccc(OC)cc3)nc21,5.3
COCCn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(Oc3cccc(Cl)c3)nc21,4.9
COCCn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(Oc3ccccc3)nc21,4.6
COCCn1c(=O)c(-c2ccc(Cl)cc2)nc2cncnc21,4.9
COCCn1c(=O)c(-c2ccc(F)c(F)c2)nc2cncnc21,4.9
COCCn1c(=O)c(-c2ccc(F)cc2)nc2cnc(Nc3cccc(OC)c3)nc21,5.1
COCCn1c(=O)c(-c2ccc(F)cc2)nc2cnc(OC)nc21,4.8
COCCn1c(=O)c(-c2ccc(F)cc2)nc2cnc(OCc3ccccc3)nc21,4.9
COCCn1c(=O)c(-c2ccc(F)cc2)nc2cnc(Oc3ccc(OC)cc3)nc21,5.7
COCCn1c(=O)c(-c2ccc(F)cc2)nc2cnc(Oc3cccc(Cl)c3)nc21,5.1
COCCn1c(=O)c(-c2ccc(F)cc2)nc2cnc(Oc3ccccc3)nc21,4.8
COCCn1c(=O)c(-c2ccc(F)cc2)nc2cncnc21,4.9
COCCn1c(=O)c(-c2ccc(OC)cc2)nc2cnc(N3CCNCC3)nc21,4.8
COCCn1c(=O)c(-c2ccc(OC)cc2)nc2cnc(Nc3cccc(OC)c3)nc21,5.3
COCCn1c(=O)c(-c2ccc(OC)cc2)nc2cnc(OC)nc21,4.8
COCCn1c(=O)c(-c2ccc(OC)cc2)nc2cnc(OCc3ccccc3)nc21,4.6
COCCn1c(=O)c(-c2ccc(OC)cc2)nc2cnc(Oc3ccc(OC)cc3)nc21,5.4
COCCn1c(=O)c(-c2ccc(OC)cc2)nc2cnc(Oc3cccc(Cl)c3)nc21,5.7
COCCn1c(=O)c(-c2ccc(OC)cc2)nc2cnc(Oc3ccccc3)nc21,5.1
COCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(N3CCNCC3)nc21,4.7
COCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(Nc3ccccc3)nc21,5.2
COCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(OC)nc21,4.8
COCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(OCc3ccccc3)nc21,5.0
COCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(Oc3ccc(OC)cc3)nc21,5.6
COCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(Oc3cccc(Cl)c3)nc21,4.5
COCCn1c(=O)c(-c2cccc(C#N)c2)nc2cnc(Oc3ccccc3)nc21,4.6
COCCn1c(=O)c(-c2cccc(Cl)c2)nc2cncnc21,4.8
COCCn1c(=O)c(-c2cccc(F)c2)nc2cncnc21,4.8
COCCn1c(=O)c(-c2ccccc2)nc2cnc(N(C)C)nc21,4.4
COCCn1c(=O)c(-c2ccccc2)nc2cnc(N3CCNCC3)nc21,4.8
COCCn1c(=O)c(-c2ccccc2)nc2cnc(Nc3ccccc3)nc21,4.9
COCCn1c(=O)c(-c2ccccc2)nc2cnc(OC)nc21,4.6
COCCn1c(=O)c(-c2ccccc2)nc2cnc(OCc3ccccc3)nc21,4.6
COCCn1c(=O)c(-c2ccccc2)nc2cnc(Oc3ccc(OC)cc3)nc21,6.0
COCCn1c(=O)c(-c2ccccc2)nc2cnc(Oc3cccc(Cl)c3)nc21,4.7
COCCn1c(=O)c(-c2ccccc2)nc2cnc(Oc3ccccc3)nc21,4.5
COCCn1c(=O)c(-c2cccs2)nc2cnc(N(C)C)nc21,5.1
COCCn1c(=O)c(-c2cccs2)nc2cnc(N3CCN(C)CC3)nc21,4.5
COCCn1c(=O)c(-c2cccs2)nc2cnc(N3CCNCC3)nc21,4.8
COCCn1c(=O)c(-c2cccs2)nc2cnc(N3CCOCC3)nc21,4.9
COCCn1c(=O)c(-c2cccs2)nc2cnc(Nc3ccccc3)nc21,5.2
COCCn1c(=O)c(-c2cccs2)nc2cnc(OC)nc21,5.0
COCCn1c(=O)c(-c2cccs2)nc2cnc(OCc3ccccc3)nc21,5.5
COCCn1c(=O)c(-c2cccs2)nc2cnc(Oc3ccc(OC)cc3)nc21,6.1
COCCn1c(=O)c(-c2cccs2)nc2cnc(Oc3ccccc3)nc21,4.7
COCCn1c(=O)c(-c2cccs2)nc2cncnc21,4.8
COCCn1c(=O)c(-c2cn(C)c3ccccc23)nc2cnc(N3CCNCC3)nc21,4.6
COCCn1c(=O)c(-c2cn(C)c3ccccc23)nc2cnc(OCc3ccccc3)nc21,5.1
COCCn1c(=O)c(-c2cn(C)c3ccccc23)nc2cnc(Oc3ccc(OC)cc3)nc21,5.4
COCCn1c(=O)c(-c2cn(C)c3ccccc23)nc2cnc(Oc3ccccc3)nc21,5.5
COCCn1c(=O)c(-c2cn(C)c3ccccc23)nc2cncnc21,5.5
COCCn1c(=O)c(C)nc2cnc(Nc3cccc(OC)c3)nc21,4.8
COCCn1c(=O)c(C)nc2cnc(Nc3ccccc3)nc21,4.7
COCCn1c(=O)c(C)nc2cnc(OC)nc21,4.5
COCCn1c(=O)c(C)nc2cnc(OCc3ccccc3)nc21,4.9
COCCn1c(=O)c(C)nc2cnc(Oc3ccc(OC)cc3)nc21,4.8
COCCn1c(=O)c(C)nc2cnc(Oc3cccc(Cl)c3)nc21,4.9
COCCn1c(=O)c(C)nc2cnc(Oc3ccccc3)nc21,4.6
COCCn1c(=O)c(C)nc2cncnc21,4.9
COCCn1c(=O)c(CCc2ccccc2)nc2cnc(N(C)C)nc21,4.8
COCCn1c(=O)c(CCc2ccccc2)nc2cnc(N3CCNCC3)nc21,4.9
COCCn1c(=O)c(CCc2ccccc2)nc2cnc(Nc3cccc(OC)c3)nc21,5.4
COCCn1c(=O)c(CCc2ccccc2)nc2cnc(Nc3ccccc3)nc21,5.3
COCCn1c(=O)c(CCc2ccccc2)nc2cnc(OC)nc21,4.9
COCCn1c(=O)c(CCc2ccccc2)nc2cnc(OCc3ccccc3)nc21,5.6
COCCn1c(=O)c(CCc2ccccc2)nc2cnc(Oc3ccc(OC)cc3)nc21,5.5
COCCn1c(=O)c(CCc2ccccc2)nc2cnc(Oc3cccc(Cl)c3)nc21,6.1
COCCn1c(=O)c(CCc2ccccc2)nc2cnc(Oc3ccccc3)nc21,5.5
COCCn1c(=O)c(CCc2ccccc2)nc2cncnc21,5.1
COCCn1c(=O)cnc2cnc(Nc3cccc(OC)c3)nc21,4.8
COCCn1c(=O)cnc2cnc(OCc3ccccc3)nc21,4.7
COCCn1c(=O)cnc2cnc(Oc3ccc(OC)cc3)nc21,4.8
COCCn1c(=O)cnc2cnc(Oc3cccc(Cl)c3)nc21,4.5
COCCn1c(=O)cnc2cnc(Oc3ccccc3)nc21,4.6
COCCn1c(=O)n(C2CCN(C(=O)C3CCN(Cc4ccncc4)CC3)CC2)c2ccccc21,4.96
COCCn1c(C(=O)N(C)C)cc2c1C[C@H]1CN(C(=O)c3ccccc3)[C@@](Cc3ccc(F)cc3)(C(=O)OC)[C@@H]21,5.8
COCCn1c(C(=O)N2CCCC2)cc2c1C[C@H]1CN(C(=O)c3ccccc3)[C@@](Cc3ccc(F)cc3)(C(=O)OC)[C@@H]21,5.7
COCCn1c(C(=O)N2CCCC2)cc2c1C[C@H]1CN(C(=O)c3ccccc3)[C@@](Cc3ccc(OC)cc3)(C(=O)OC)[C@@H]21,5.5
COCCn1c(C(=O)N2CCCC2)cc2c1C[C@H]1CN(C(=O)c3ccccc3)[C@@](Cc3ccccc3)(C(=O)OC)[C@@H]21,5.5
COCCn1c(C)cc2c(c1=O)C(c1ccccc1F)C(C#N)=C(N)O2,5.25
COCCn1c(Cc2ccccc2)nnc1SCc1nc(O)c2ccccc2n1,5.5
COCO[C@@H]([C@@H]1OC(C)(C)O[C@H]1CO)[C@@H](CNC(=O)c1ccccc1)c1ccc2c(c1)OCO2,5.81
COCO[C@@H]([C@@H]1OC(C)(C)O[C@H]1COC(C)=O)[C@@H](CNC(=O)c1ccccc1)c1ccc2c(c1)OCO2,5.995
COCO[C@@H]([C@@H]1OC(C)(C)O[C@H]1COS(=O)(=O)c1ccc(C)cc1)[C@@H](CNC(=O)c1ccccc1)c1ccc2c(c1)OCO2,7.155
COCO[C@@H]([C@@H]1OC(C)(C)O[C@H]1CO[Si](C)(C)C(C)(C)C)[C@@H](CNC(=O)OC(C)(C)C)c1ccc2c(c1)OCO2,6.5
COCO[C@@H]([C@@H]1OC(C)(C)O[C@H]1CO[Si](C)(C)C(C)(C)C)[C@@H](CNC(=O)c1ccccc1)c1ccc2c(c1)OCO2,7.51
COCO[C@@H]([C@@H]1OC(C)(C)O[C@H]1CO[Si](c1ccccc1)(c1ccccc1)C(C)(C)C)[C@@H](CNC(=O)c1ccccc1)c1ccc2c(c1)OCO2,6.24
COCO[C@H]([C@@H]1OC(C)(C)O[C@H]1CO)[C@H](CNC(=O)c1ccccc1)c1ccc2c(c1)OCO2,5.75
COCO[C@H]([C@@H]1OC(C)(C)O[C@H]1COS(=O)(=O)c1ccc(C)cc1)[C@H](CNC(=O)c1ccccc1)c1ccc2c(c1)OCO2,7.16
COCO[C@H]([C@@H]1OC(C)(C)O[C@H]1CO[Si](C)(C)C(C)(C)C)[C@H](CNC(=O)OC(C)(C)C)c1ccc2c(c1)OCO2,6.62
COCO[C@H]([C@@H]1OC(C)(C)O[C@H]1CO[Si](C)(C)C(C)(C)C)[C@H](CNC(=O)c1ccccc1)c1ccc2c(c1)OCO2,7.529999999999999
COCOc1cc(OC)ccc1C(=O)/C=C\c1ccc2c(c1)OCO2,6.0
